"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171067.11",871.412165172973,-0.622366140317982,0.371937113893995,-1.67331012977468,0.0942662593240594,0.781156164704102
"ENSG00000171084.15",31.0306277389243,0.749367975775281,1.01142641502082,0.740902120654872,0.458752789593987,0.984450092164663
"ENSG00000171094.18",4.67895757670404,2.41585699600958,1.80410298302916,1.33909040599958,0.180541243386223,NA
"ENSG00000171097.14",7.78517904546745,-1.02664975981533,1.13968168124909,-0.900821498411841,0.367683235095606,0.969697392951362
"ENSG00000171100.15",203.668719073067,-0.216503401647221,0.263162401633433,-0.822698836548829,0.410679277119233,0.978101100092325
"ENSG00000171103.11",176.217403245132,-0.46229845097785,0.342403548201571,-1.35015671831092,0.176965718184118,0.886690312517237
"ENSG00000171105.14",808.038078443422,0.32759572206281,0.462348157413261,0.70854769681713,0.478605203421657,0.986948176829976
"ENSG00000171109.19",834.106407099679,-0.117539416718611,0.194509266439922,-0.604286977530271,0.545652862752122,0.995334250402971
"ENSG00000171115.4",7.9710428542123,-0.693821150581083,2.04837142701952,-0.338718428420292,0.734821856612499,0.99794439216585
"ENSG00000171119.2",5.52177928739459,-0.0166346779180997,1.55493288421469,-0.0106980038090203,0.991464390742568,NA
"ENSG00000171121.16",33.4109371351969,0.747131363130087,0.455026939424922,1.64194973615043,0.100600421238927,0.792884456485439
"ENSG00000171130.18",170.01394635275,-0.493800133926555,0.73068105592038,-0.675808042271678,0.499162527952037,0.98853079557899
"ENSG00000171132.14",342.876040524399,-0.28457741379911,0.37828160641838,-0.752289852244011,0.451876769073479,0.984450092164663
"ENSG00000171135.15",528.777280161644,0.259903337585091,0.252155754224597,1.03072538790288,0.302669615733496,0.961331079598756
"ENSG00000171148.13",1636.94280473438,0.068108792273044,0.19551184531223,0.34836146200899,0.727568740900795,0.99794439216585
"ENSG00000171150.9",1068.5428358013,-0.438700554784955,0.361067965397474,-1.21500824450605,0.224362946934417,0.916169404915481
"ENSG00000171155.8",739.162239372544,0.257560930400466,0.33022592957334,0.779953684234429,0.435418137589431,0.981756446766771
"ENSG00000171159.5",485.83510320822,-0.474401224706932,0.55557488559208,-0.8538924940809,0.393164558811124,0.975935356545789
"ENSG00000171160.18",120.476960784166,-1.25940788055641,0.59573621339,-2.11403613251884,0.0345121813503376,0.564216532168617
"ENSG00000171161.13",492.083946906987,-0.118869765090515,0.301969646604815,-0.393648058429126,0.693840894584935,0.99794439216585
"ENSG00000171163.16",249.399567460955,-0.883969852074916,0.355323195588256,-2.48779101125514,0.0128539242811307,0.383384245136846
"ENSG00000171169.9",168.360286639928,-0.0083942370442215,0.232315974042573,-0.0361328448412386,0.97117643302371,0.99794439216585
"ENSG00000171174.15",14.2718604068229,-0.0702089181216842,0.786638900050441,-0.0892517750103411,0.928881819012597,0.99794439216585
"ENSG00000171189.17",50.270291943785,2.18873190279091,1.0856136060443,2.01612423665737,0.0437869862596405,0.622115441604454
"ENSG00000171202.7",156.393587232421,-0.08392374635793,0.32530488710643,-0.257984892586236,0.7964185666418,0.99794439216585
"ENSG00000171204.13",595.071533190775,0.0204823006836337,0.239309204334841,0.0855892724250375,0.931792926530021,0.99794439216585
"ENSG00000171206.15",4257.93989400849,0.372387583295303,0.231226106708514,1.61049108423012,0.107290690302943,0.801796531442076
"ENSG00000171208.10",152.223722815918,0.466186056873179,0.830932788759699,0.561039428434443,0.574770658748413,0.997192404014649
"ENSG00000171217.5",3.85469945490468,1.3489918642722,1.61961968983095,0.832906559942477,0.404897429687509,NA
"ENSG00000171219.9",7.00032993967186,-0.292789477098046,1.23911817835004,-0.236288581842865,0.813208746487524,0.99794439216585
"ENSG00000171222.10",651.076617435544,-0.263826147214016,0.281196543300777,-0.93822685057625,0.34812784245639,0.962347895299658
"ENSG00000171223.6",2638.57721000732,-0.0455573697666631,0.57330338969782,-0.0794646788861231,0.936663024906684,0.99794439216585
"ENSG00000171224.9",5.06387629668865,-0.894950897407154,1.4559913416717,-0.614667733105895,0.538774173153598,NA
"ENSG00000171227.7",10.3482863337902,-3.4210840856811,2.69832584610922,-1.26785432182479,0.204849978922026,0.9040231603087
"ENSG00000171241.9",32.8541847710792,-1.74489285735325,0.728391943175382,-2.39554112823722,0.0165958522520266,0.420444919553601
"ENSG00000171246.6",2452.06799846187,-1.73033829335103,2.04957009347803,-0.844244507107694,0.398532788543304,0.975935356545789
"ENSG00000171262.11",571.171120681394,-0.317356933951699,0.294973198332853,-1.07588396418846,0.281979154488323,0.950055612144532
"ENSG00000171291.8",101.516581079898,-0.134468365644761,0.6695489667069,-0.200834251609899,0.84082817963171,0.99794439216585
"ENSG00000171295.13",134.69825048699,-0.27486222981958,0.387378594963564,-0.709544185954397,0.477986841579026,0.986907117668535
"ENSG00000171298.13",2166.90933223575,0.0665210552884156,0.505294516129555,0.131648084760453,0.895262650346738,0.99794439216585
"ENSG00000171302.17",2220.81143312627,-0.19436866555612,0.294259913360173,-0.660533959031699,0.508911233478173,0.988845038773744
"ENSG00000171307.19",634.800716480212,0.205214184250979,0.255892435337713,0.801954868185719,0.422579065472742,0.979730384487064
"ENSG00000171310.11",501.027648920575,0.590649329692416,0.858933516389603,0.68765430434607,0.491670502345783,0.988118030649974
"ENSG00000171311.13",273.406461137148,-0.445606797154591,0.148087472793364,-3.0090782748138,0.00262041594371611,0.185071669534651
"ENSG00000171314.9",3864.86932445702,0.621160037299681,0.331746736291766,1.87239230818953,0.0611523484021954,0.689480432186147
"ENSG00000171316.12",11.9374574438445,1.26790416056589,0.982654387378799,1.29028494336446,0.196951742664779,0.899411976948346
"ENSG00000171320.15",13.6670219613819,-1.78022609511378,0.930055866160248,-1.91410662508208,0.0556065331892433,0.665094129440169
"ENSG00000171345.13",56.0160103739905,0.319865470651471,1.86758510084684,0.171272233059918,0.864009712648974,0.99794439216585
"ENSG00000171357.6",37.2654181180797,-0.395179969447014,0.453623354502545,-0.871163191940103,0.383665054445256,0.972402923456826
"ENSG00000171365.17",268.02582394607,-0.565729048503147,0.456496712161766,-1.23928394976626,0.215240360507767,0.906361087437272
"ENSG00000171368.12",12.6207670615839,3.56682910346377,1.56864539689954,2.27382753968085,NA,NA
"ENSG00000171385.9",132.721001815419,0.589794953767746,1.22517166229198,0.481397808911442,0.630233793646926,0.99794439216585
"ENSG00000171388.12",16.1301760614274,2.92382298176055,1.22474531012782,2.38729061265432,0.0169730682909739,0.424544269145175
"ENSG00000171408.14",378.861312425438,1.36137923439679,1.28564019315156,1.05891153811827,0.289640069052364,0.95606310768015
"ENSG00000171421.13",267.802468302764,-0.174180426115962,0.258858255340313,-0.672879549029536,0.50102392389662,0.98853079557899
"ENSG00000171425.10",375.524658977214,-0.292883621037138,0.473747571039709,-0.618227171897392,0.536425601165504,0.994007393080966
"ENSG00000171428.15",67.7197508225738,0.326611189968778,0.350700930956617,0.931309731850073,0.351693369318981,0.962347895299658
"ENSG00000171443.7",220.308036218671,-0.380432492349566,0.492195529939038,-0.772929596489194,0.439564047849987,0.982075392943802
"ENSG00000171444.18",802.645372873045,1.57143227917216,0.814035320943284,1.93042272090998,0.0535544819452236,0.655697950626914
"ENSG00000171448.9",193.432400063662,-0.347556595345747,0.304908381108419,-1.13987222680561,0.254339537306089,0.935804833019034
"ENSG00000171451.14",2268.29982727483,-0.903882226715105,0.46822692631836,-1.93043623915924,0.0535528083565488,0.655697950626914
"ENSG00000171453.20",228.421633672554,-0.219849412897377,0.275494929611412,-0.798016185660754,0.4248610974767,0.981580850223284
"ENSG00000171456.20",2659.28653143882,0.188065857398845,0.235240560802712,0.799461864727355,0.42402265076015,0.980738214091469
"ENSG00000171462.15",14.1814410533948,0.658687270135024,0.64303795796572,1.02433652939993,0.305676349677438,0.962347895299658
"ENSG00000171466.10",426.812344061843,0.0934369185713944,0.209215807427263,0.44660544401684,0.655159964197179,0.99794439216585
"ENSG00000171467.16",1137.54750677369,-0.206140737473309,0.215905740266136,-0.954771916759644,0.339693052118899,0.962347895299658
"ENSG00000171469.11",512.194440063388,-0.203298337207111,0.182736520039212,-1.11252166323123,0.265913921125945,0.945263241964574
"ENSG00000171475.14",1258.85353599925,0.0280077806883056,0.167727247698157,0.166984083222474,0.867382572829787,0.99794439216585
"ENSG00000171476.22",18.3330562840001,3.39745274465086,1.23577236434749,2.74925450889556,0.0059730987162387,0.270461434759032
"ENSG00000171488.15",488.107508704742,0.246579240018052,0.448420286958623,0.549884220650358,0.582398787737977,0.997315262198284
"ENSG00000171490.13",1911.155591544,0.229473623107862,0.285444580211788,0.803916553390512,0.421445169331677,0.979084468788492
"ENSG00000171492.14",703.014264096242,-0.196778797549636,0.356199908137276,-0.552439214761951,0.580647469545121,0.997315262198284
"ENSG00000171497.5",726.647214751873,-0.0544233020216975,0.313382301705059,-0.173664248828315,0.862129335820978,0.99794439216585
"ENSG00000171502.15",47.4578600984027,0.561751337987861,1.0135655928355,0.554232840931717,0.579419505514388,0.997315262198284
"ENSG00000171503.12",575.045882422009,-0.106399431615834,0.293305076095576,-0.362760280293147,0.716783965289642,0.99794439216585
"ENSG00000171509.16",4.27792483821595,0.596325203301725,2.10676109748413,0.283053073276249,0.77713615319537,NA
"ENSG00000171517.6",7.00092438117017,1.10965405872331,1.92011567647782,0.577910004234129,0.563324880666504,0.995928936613516
"ENSG00000171522.6",681.338686961198,1.09004887725443,0.758465419122942,1.43717676478239,0.150667773359831,0.858544363408687
"ENSG00000171530.15",1320.76555494292,0.467784540616731,0.308998111763211,1.51387507822443,0.130057526061088,0.834852605619982
"ENSG00000171532.5",3.92379577774367,-0.554157030546335,1.36485338504977,-0.406019457193293,0.684728304073803,NA
"ENSG00000171533.11",116.664429574032,-0.743118878144482,1.18458362925312,-0.627324960258838,0.530446245172109,0.992686035430059
"ENSG00000171551.12",6.08810868212397,0.18211582544211,1.85365830491478,0.098246707583188,0.921736394547057,0.99794439216585
"ENSG00000171552.13",1662.2641889348,0.599205002927551,0.295862717546997,2.02528053516026,0.0428385660776577,0.618036328094646
"ENSG00000171566.12",934.786526302598,-0.205982468155396,0.176554223481032,-1.16668105749124,0.24333919534227,0.924864876648819
"ENSG00000171574.18",216.532047222246,-0.259362851055642,0.289535044508409,-0.895790875664135,0.37036446396855,0.970646595130925
"ENSG00000171596.7",9.36977428015836,-0.660535885466635,1.81890741589145,-0.363149811637281,0.716492976485122,0.99794439216585
"ENSG00000171603.18",6179.55775975358,-0.00816161585987726,0.247521393830849,-0.0329733754871094,0.973695819375823,0.99794439216585
"ENSG00000171604.12",902.180238420228,-0.610797306414356,0.42693700817026,-1.43064970879913,0.152530633345558,0.860290096863575
"ENSG00000171606.18",413.741469734152,-0.272812018469419,0.285583842491008,-0.955278198128485,0.339437029755962,0.962347895299658
