"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004838.14",5.85065963594089,0.316395251602784,0.492208774331095,0.642807012192663,0.520349332532526,0.902764393235886
"ENSG00000004864.14",285.01585709808,-0.747758095696226,0.21352990843731,-3.50188927241431,0.000461971567533909,0.0209956085692701
"ENSG00000004866.21",515.560229351407,-1.29408665727304,0.199317098444952,-6.49260232749395,8.43661764051221e-11,5.58097880285883e-08
"ENSG00000004897.12",1748.58508434817,-0.0488975172313985,0.15140188089962,-0.322965057903196,0.746721704920351,0.967655544626162
"ENSG00000004961.15",701.322463307763,-0.153972124747637,0.153828802994513,-1.00093169647253,0.316859831366602,0.795296041380826
"ENSG00000004975.12",1273.65201979421,-0.254230553487068,0.32541192920268,-0.781257632779414,0.434650983020592,0.868017841764825
"ENSG00000005007.13",2856.96247627922,0.241645292393112,0.138568636558052,1.74386714335518,0.081182259115983,0.473390901100415
"ENSG00000005020.13",369.620711010033,0.459297959191203,0.381055554285885,1.20533070316203,0.228075661351586,0.714927937416757
"ENSG00000005022.6",1299.4241492069,-0.154114119814152,0.183357498663786,-0.840511683117708,0.400621553789847,0.849205517476988
"ENSG00000005059.16",382.175687039582,-0.376537767669764,0.397200239183973,-0.947979710292576,0.343139783453853,0.813961292896614
"ENSG00000005075.15",539.621878652032,0.242011242991605,0.147739616794733,1.63809307376133,0.101402279621982,0.52044879683342
"ENSG00000005100.13",523.344735927755,0.450105276889559,0.104183480115889,4.3203133202009,1.55807816932248e-05,0.00166639725642328
"ENSG00000005102.14",47.3701313137176,-5.92930812606992,1.48378462223762,-3.99607061375811,6.44025310935433e-05,0.0048331664195873
"ENSG00000005108.16",5.8889655348491,-0.522448426966404,0.900310883792296,-0.580297801983402,0.561713809430856,0.918751863575506
"ENSG00000005156.12",349.656889220898,-0.532061269740655,0.151128481233918,-3.52058900742294,0.000430589451337068,0.020124313773569
"ENSG00000005175.10",452.571324917357,0.0279501981801124,0.179258817214628,0.155920911531216,0.876095361883642,0.99115611385058
"ENSG00000005187.12",9.47247611652846,0.409945278213591,0.960733054575999,0.426700503600881,0.669597483708245,0.951684937664841
"ENSG00000005189.19",41.3485857669272,0.71524630530463,0.271284051248299,2.63652176386139,0.0083760826851849,0.14553036268491
"ENSG00000005194.15",424.619892177571,-0.136541328378552,0.180932149536545,-0.754654873267691,0.450456089745358,0.874440727345017
"ENSG00000005206.17",969.545052899424,-0.0416032289961765,0.23242981662553,-0.178992650771669,0.857943472340011,0.989122595785205
"ENSG00000005238.20",530.537506357255,-0.0857370989088511,0.223460625748695,-0.383678773929826,0.701216546711793,0.95925198939573
"ENSG00000005243.10",379.483035728066,0.0627542610298811,0.409217750528839,0.153351756977264,0.878120887151434,0.991512563447384
"ENSG00000005249.13",582.878153437034,0.680416363190388,0.419507634611212,1.62194035829879,0.104816119045383,0.527506537692191
"ENSG00000005302.19",848.913864302483,0.202951379283485,0.186485330671462,1.08829674995205,0.276464124857157,0.763675492433293
"ENSG00000005339.15",4259.97215895295,-0.00105241036599054,0.173210808461045,-0.00607589315782924,0.995152168483776,0.999984853827857
"ENSG00000005379.17",147.583861638569,0.428313126378354,0.378070965177976,1.13289082163907,0.257260104858144,0.743845349531627
"ENSG00000005436.14",291.5755632583,-0.100007266436837,0.150211929028673,-0.665774463343368,0.505555269722209,0.896871174583302
"ENSG00000005448.17",147.101912304507,0.355299070622261,0.280742162259672,1.26557075632134,0.205666801385398,0.687390482699212
"ENSG00000005469.12",392.348450761316,-0.694451206951102,0.342680897749077,-2.02652441823473,0.0427110730469189,0.352687228705973
"ENSG00000005471.18",12.3305618150546,-3.14192759448156,1.16857356698804,-2.68868617538541,0.00717338221994343,0.130484782596171
"ENSG00000005483.21",2452.30781607158,0.0314661273408059,0.209987611452752,0.149847541591214,0.880884900016604,0.991833775804112
"ENSG00000005486.17",1014.38539054327,-0.599853831546505,0.196032299270322,-3.05997447246857,0.00221355857747181,0.0618722531333709
"ENSG00000005513.10",10.265946097503,-0.802773004227604,1.18211351212293,-0.679099761566825,0.497074653543884,0.89401175179687
"ENSG00000005700.15",1322.31196363294,-0.137227707070429,0.165433620463473,-0.829503136581163,0.406819762671675,0.852541098331431
"ENSG00000005801.18",360.291558567211,-0.0831256997854586,0.215712655253412,-0.385353838826959,0.699975277937122,0.958545581188295
"ENSG00000005810.18",2937.13253504092,-0.239747645325093,0.17718198300084,-1.35311526186021,0.176018810689216,0.650850484036927
"ENSG00000005812.11",1702.61340635509,0.147262004166487,0.207427083093387,0.70994588541838,0.47773769438981,0.889380416458011
"ENSG00000005844.18",7.4894183583583,0.673804375698947,1.5756329213464,0.427640452652622,0.668912909547305,0.951684937664841
"ENSG00000005882.12",821.321915351648,0.243909869247138,0.376044503616067,0.648619689695463,0.516584225574703,0.901259890383427
"ENSG00000005884.18",1782.99449543255,0.1300810575961,0.343555055094495,0.378632349217859,0.704960896475617,0.959556970884849
"ENSG00000005889.15",2155.14119756313,-0.284315579898991,0.219235800273676,-1.29684832287462,0.194683380226659,0.673753120369765
"ENSG00000005893.16",4329.87413592227,-0.145004797852988,0.132226413965801,-1.09664017577072,0.272798717639458,0.759550342826904
"ENSG00000005961.19",6.6961559330259,0.482890067892004,0.671655542435726,0.718954936545043,0.472168685785713,0.886833557316455
"ENSG00000006007.12",1821.44428636573,0.0382801852209628,0.140011354527429,0.27340772003933,0.784539819053517,0.977282051784967
"ENSG00000006015.17",502.170554190437,0.134162043387569,0.259177751092663,0.517644909032345,0.604706042230473,0.93133020385528
